origin,plugin_enabled,path,real_path,name,description_chars,description,sha256,bytes,codex_disabled,claude_override,disable_model_invocation
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\competitive-platform-analysis\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\competitive-platform-analysis\SKILL.md,competitive-platform-analysis,312,"Use when scoping a competitive landscape — identifying, categorising, and score-filtering a competitor set before any benchmarking begins. Decides who counts as a competitor, which tier they belong to, and which sources to mine. First step in the three-skill competitive pipeline; precedes benchmark-methodology.",060f50513003731e9c0e7f78e6a6a9b8cb178a74a2ec2a6ca75cdae804f0d564,11991,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\competitive-report-structure\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\competitive-report-structure\SKILL.md,competitive-report-structure,322,"Use after benchmark-methodology has produced scored competitor profile cards. Assembles findings into a decision-grade report: landscape map, competitor profiles, benchmarking matrix, white-space analysis, strategic recommendations, and team alignment trigger questions. Final step in the three-skill competitive pipeline.",fe3ad1b5b6caa4709b2a75e22772771946f36c9592c281012e5d2df087412800,8464,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\content-engine\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\content-engine\SKILL.md,content-engine,255,"Create platform-native content systems for X, LinkedIn, TikTok, YouTube, newsletters, and repurposed multi-platform campaigns. Use when the user wants social posts, threads, scripts, content calendars, or one source asset adapted cleanly across platforms.",7a54347077af380152c62e40b2c0e7549c388acd9cfc9704d13e44506f51b8fb,4346,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\crosspost\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\crosspost\SKILL.md,crosspost,253,"Multi-platform content distribution across X, LinkedIn, Threads, and Bluesky. Adapts content per platform using content-engine patterns. Never posts identical content cross-platform. Use when the user wants to distribute content across social platforms.",ef25ac009f3486e4f4ffd741c68b56a895cbd0b43960e975975345787cf2159f,3423,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\deep-research\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\deep-research\SKILL.md,deep-research,232,"Multi-source deep research using firecrawl and exa MCPs. Searches the web, synthesizes findings, and delivers cited reports with source attribution. Use when the user wants thorough research on any topic with evidence and citations.",5692b149b1b82748880dacde47f5ebe9e72d4d14fc50930063b4716b00944e03,4570,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\dmux-workflows\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\dmux-workflows\SKILL.md,dmux-workflows,271,"Multi-agent orchestration using dmux (tmux pane manager for AI agents). Patterns for parallel agent workflows across Claude Code, Codex, OpenCode, and other harnesses. Use when running multiple agent sessions in parallel or coordinating multi-agent development workflows.",09d10da399fb1888bdf8f302db71894d43a37fe135d7846b17614703b1de5eec,4706,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\documentation-lookup\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\documentation-lookup\SKILL.md,documentation-lookup,212,"Use up-to-date library and framework docs via Context7 MCP instead of training data. Activates for setup questions, API references, code examples, or when the user names a framework (e.g. React, Next.js, Prisma).",142fbfdffbcb6eb80c47afa5705a2a8130387bab2500bb0930f557de08640b9a,4888,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\e2e-testing\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\e2e-testing\SKILL.md,e2e-testing,226,"Playwright E2E testing patterns, Page Object Model, configuration, CI/CD integration, artifact management, and flaky test strategies. Use when writing Playwright tests, structuring page objects, or fixing flaky E2E runs in CI.",5c2c7efc73e5c8cfb25c1ea5cf99cce7e2b92f056934a4ad08370980e0fb0fc3,8146,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\eval-harness\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\eval-harness\SKILL.md,eval-harness,192,Formal evaluation framework for Claude Code sessions implementing eval-driven development (EDD) principles. Use when a Claude Code workflow needs a formal eval before it is trusted or changed.,1db3ddbf6acee83c08e453210f7753105aeaf47f79ebf3a2772f8c42034d675a,5597,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\everything-claude-code\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\everything-claude-code\SKILL.md,everything-claude-code,110,Development conventions and patterns for everything-claude-code. JavaScript project with conventional commits.,de9cfb1457802667bf8e1f206ab62de7f465b1cc6fc0b7fc2fa842dc98914da3,11336,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\exa-search\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\exa-search\SKILL.md,exa-search,204,"Neural search via Exa MCP for web, code, and company research. Use when the user needs web search, code examples, company intel, people lookup, or AI-powered deep research with Exa's neural search engine.",6802dcc7442da5f8e53a7a9b91f2e093317441a5a7bd4ad907b3a01e33af269e,4803,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\fal-ai-media\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\fal-ai-media\SKILL.md,fal-ai-media,276,"Unified media generation via fal.ai MCP — image, video, and audio. Covers text-to-image (Nano Banana), text/image-to-video (Seedance, Kling, Veo 3), text-to-speech (CSM-1B), and video-to-audio (ThinkSound). Use when the user wants to generate images, videos, or audio with AI.",2420f083fdf4eec3bb97b9b5db8b68e667640b51eca051c7d537596e6be2049c,6844,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\frontend-patterns\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\frontend-patterns\SKILL.md,frontend-patterns,206,"Frontend development patterns for React, Next.js, state management, performance optimization, and UI best practices. Use when building or reviewing React or Next.js components, state, or render performance.",8ee53fb139cd5bcd7c6173d1c75cbf643173934009b95d043efe43ab55993cd0,16046,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\frontend-slides\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\frontend-slides\SKILL.md,frontend-slides,311,"Create stunning, animation-rich HTML presentations from scratch or by converting PowerPoint files. Use when the user wants to build a presentation, convert a PPT/PPTX to web, or create slides for a talk/pitch. Helps non-designers discover their aesthetic through visual exploration rather than abstract choices.",9f4476426e60105f4e3241b4a66705934b1a618b52c6009560e5034d731f4578,6546,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\investor-materials\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\investor-materials\SKILL.md,investor-materials,317,"Create and update pitch decks, one-pagers, investor memos, accelerator applications, financial models, and fundraising materials. Use when the user needs investor-facing documents, projections, use-of-funds tables, milestone plans, or materials that must stay internally consistent across multiple fundraising assets.",6e199d1e34ef9adfaed023fdb8f81635bf07fc92c2f1b4afd6efec1d2454862e,2711,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\investor-outreach\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\investor-outreach\SKILL.md,investor-outreach,255,"Draft cold emails, warm intro blurbs, follow-ups, update emails, and investor communications for fundraising. Use when the user wants outreach to angels, VCs, strategic investors, or accelerators and needs concise, personalized, investor-facing messaging.",ffc43db2a6d878b4d407c277eaf7e0f154a420d14a30929e55bf36f707182a75,2631,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\market-research\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\market-research\SKILL.md,market-research,294,"Conduct market research, competitive analysis, investor due diligence, and industry intelligence with source attribution and decision-oriented summaries. Use when the user wants market sizing, competitor comparisons, fund research, technology scans, or research that informs business decisions.",a2683b5984cc6ad2e023610d72ad5896ac3741d0b455f4e8a1fcb21746a8759f,2214,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\mcp-server-patterns\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\mcp-server-patterns\SKILL.md,mcp-server-patterns,270,"Build MCP servers with Node/TypeScript SDK — tools, resources, prompts, Zod validation, stdio vs Streamable HTTP. Use Context7 or official MCP docs for latest API. Use when building or debugging an MCP server — tools, resources, prompts, validation, or transport choice.",09a2954125acdf073a6463db6c5b57c90e20c2576c537dd39ea5d373fe97c4f0,3964,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\mle-workflow\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\mle-workflow\SKILL.md,mle-workflow,227,"Production machine-learning engineering workflow for data contracts, reproducible training, model evaluation, deployment, monitoring, and rollback. Use when building, reviewing, or hardening ML systems beyond one-off notebooks.",807417f116f3a3a350e4cebdff839351fe6d2527fec6999738c2b65e13b2808f,22464,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\nextjs-turbopack\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\nextjs-turbopack\SKILL.md,nextjs-turbopack,110,"Next.js 16+ and Turbopack — incremental bundling, FS caching, dev speed, and when to use Turbopack vs webpack.",e35a6a04301792f4cb290cb5f21bc6d64fe9272790d1822431dbfb1747ae9d04,2150,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\plan-canvas\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\plan-canvas\SKILL.md,plan-canvas,276,"Open plans and HTML artifacts in a local browser canvas where the human annotates elements, chats, and approves or requests changes without leaving the page. Use when presenting a plan for review, or when feedback like ""move this, change that"" is easier pointed at than typed.",ade500c538eed0671137f14d3b00331b209540bc6366624e058bc5e7f33491f8,8567,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\product-capability\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\product-capability\SKILL.md,product-capability,299,"Translate PRD intent, roadmap asks, or product discussions into an implementation-ready capability plan that exposes constraints, invariants, interfaces, and unresolved decisions before multi-service work starts. Use when the user needs an ECC-native PRD-to-SRS lane instead of vague planning prose.",ae6e95205fcdcb2fa6d231d6665cdb11776796cfacb9891244522887f279c103,4412,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\security-review\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\security-review\SKILL.md,security-review,209,"Use this skill when adding authentication, handling user input, working with secrets, creating API endpoints, or implementing payment/sensitive features. Provides comprehensive security checklist and patterns.",e60a179eac26386cfc72d4bdebbe280f94a2d94ed889d6e221edbf1939f944d4,12222,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\strategic-compact\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\strategic-compact\SKILL.md,strategic-compact,232,Suggests manual context compaction at logical intervals to preserve context through task phases rather than arbitrary auto-compaction. Use when a session is approaching a context limit and a task phase is a natural place to compact.,945357bb764056e2f3acd36924a2ee6ccbdfb254135d360ff3c1af84aa8923d3,6570,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\tdd-workflow\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\tdd-workflow\SKILL.md,tdd-workflow,171,"Use this skill when writing new features, fixing bugs, or refactoring code. Enforces test-driven development with 80%+ coverage including unit, integration, and E2E tests.",5a88684181704575d8958fbcd6f506ea39d56d921d22edb40a6bbccb408336e6,13189,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\unified-memory\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\unified-memory\SKILL.md,unified-memory,272,"Share durable, inspectable context and handoffs between Claude, Codex, Hermes, Cursor, OpenCode, and other agents through the local ECC Memory Vault. Use when an agent must save work state, transfer context, resume another agent's task, or search shared project knowledge.",86b4923b1a418e58cf2d6921b8e933dfab6d5969fc82c9b95c76920aee58e6e3,6008,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\verification-loop\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\verification-loop\SKILL.md,verification-loop,141,A comprehensive verification system for Claude Code sessions. Use when verifying a Claude Code session's work before claiming it is complete.,5989153028802964e2b6db453ea2a6ad3543e10002b126c80212a3db181c782c,2559,False,,False
agy:plugin:ecc,True,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\video-editing\SKILL.md,C:\Users\Humberto\.gemini\config\plugins\ecc\.agents\skills\video-editing\SKILL.md,video-editing,308,"AI-assisted video editing workflows for cutting, structuring, and augmenting real footage. Covers the full pipeline from raw capture through FFmpeg, Remotion, ElevenLabs, fal.ai, and final polish in Descript or CapCut. Use when the user wants to edit video, cut footage, create vlogs, or build video content.",1523f52a80063308d8d45805ce9b01f27a5ea77b59f1d16bd87e96130d504057,9679,False,,False
