curso,regime,entry_id,fora_do_escopo,confiante,aceito,primario,vazio,rota,passada,pred,win_slug,s1,s2,margem,razao,share_score,n_pos,n_cand,frase,exact_hits,max_tok_frase,tok_frase_doador,origem,doador,peso_doador,n_topic_tokens,n_overlap,cobertura,n_alias,pred_frase,pred_exact_hits,pred_max_tok_frase,pred_tok_frase_doador,pred_origem,pred_doador,pred_peso_doador,pred_n_topic_tokens,pred_n_overlap,pred_cobertura,pred_n_alias,pred_score,unidade,n_mat_unid,n_iguais,share_unid,reasons
CG,produto,videos-sobre-algoritmos-de-detecao-de-colisao-bd7d84,0,1,1,1,0,1a,1a,algoritmos-de-deteccao-e-calculo-de-interseccao,algoritmos-de-deteccao-e-calculo-de-interseccao,25.612000000000002,0.0,25.612000000000002,0.0,1.0,1,5,1,13,3,1,alias,markdown_headings_text,4.4,16,7,0.4375,8,1,13,3,1,alias,markdown_headings_text,4.4,16,7,0.4375,8,25.612000000000002,unidade-02-fundamentos-matematicos,16,2,0.125,winner_score=25.61
CG,produto,pagina-com-videos-sobre-geometria-computacional-ebca9a,0,1,1,1,0,1a,1a,algoritmos-de-geometria-computacional,algoritmos-de-geometria-computacional,0.9072,0.0,0.9072,0.0,1.0,1,5,0,0,0,0,,,0.0,5,2,0.4,3,0,0,0,0,,,0.0,5,2,0.4,3,0.9072,unidade-02-fundamentos-matematicos,16,6,0.375,winner_score=0.91
CG,produto,pagina-com-videos-sobre-recorte-e257d3,0,1,1,1,0,1a,1a,recorte,recorte,13.51,0.01723392,13.492766079999999,0.0012756417468541821,0.9961876642832174,4,6,1,6,1,1,label,markdown_headings_text,4.4,5,1,0.2,3,1,6,1,1,label,markdown_headings_text,4.4,5,1,0.2,3,13.51,unidade-04-processo-de-visualizacao-2d,18,4,0.2222222222222222,winner_score=13.51
CG,produto,video-sobre-o-algoritmo-de-recorte-por-subdivisao-binaria-db7e2e,0,1,1,1,0,1a,1a,recorte,recorte,13.62,0.12494592,13.49505408,0.009173709251101322,0.9884310201597429,4,6,1,5,1,1,label,markdown_headings_text,4.4,5,2,0.4,3,1,5,1,1,label,markdown_headings_text,4.4,5,2,0.4,3,13.62,unidade-04-processo-de-visualizacao-2d,18,4,0.2222222222222222,winner_score=13.62
CG,produto,pagina-com-videos-sobre-mapeamento-9f410e,0,0,0,0,1,vazio-empate-exato,1a,,2d-3d-mao-direita-e-mao-esquerda,0.019584,0.019584,0.0,1.0,0.25,4,6,0,0,0,0,,,0.0,7,0,0.0,4,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-04-processo-de-visualizacao-2d,18,2,0.1111111111111111,empate-exato 4x score=0.02
CG,produto,video-sobre-mapeamento-em-opengl-1dad3c,0,0,0,0,0,1a,1a,2d-3d-mao-direita-e-mao-esquerda,2d-3d-mao-direita-e-mao-esquerda,0.141984,0.019584,0.1224,0.13793103448275862,0.7073170731707318,4,6,0,0,0,0,,,0.0,7,2,0.2857142857142857,2,0,0,0,0,,,0.0,7,2,0.2857142857142857,2,0.141984,unidade-04-processo-de-visualizacao-2d,18,2,0.1111111111111111,winner_score=0.14
CG,produto,pagina-com-videos-sobre-curvas-parametricas-63d902,0,1,1,1,0,1a,1a,representacao-de-curvas-parametricas,representacao-de-curvas-parametricas,11.959999999999997,7.696,4.263999999999998,0.6434782608695654,0.40815078482345235,13,15,1,5,2,2,alias,markdown_headings_text,4.4,3,2,0.6666666666666666,2,1,5,2,2,alias,markdown_headings_text,4.4,3,2,0.6666666666666666,2,11.959999999999997,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=11.96
CG,produto,pagina-com-videos-sobre-manipulacao-de-imagens-61ddde,0,1,0,0,0,1a,1a,segmentacao,segmentacao,4.458,1.0368,3.4212000000000002,0.23257065948855987,0.7767091783399541,4,6,1,2,1,1,alias,markdown_lead_text,2.8,24,2,0.08333333333333333,18,1,2,1,1,alias,markdown_lead_text,2.8,24,2,0.08333333333333333,18,4.458,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=4.46
CG,produto,pagina-com-videos-sobre-introducao-ao-processamento-de-imagens-61f156,0,1,1,0,0,1a,1a,filtros,filtros,32.544000000000004,8.016,24.528000000000006,0.2463126843657817,0.7680108744902582,4,6,1,18,3,1,label,markdown_lead_text,2.8,13,12,0.9230769230769231,11,1,18,3,1,label,markdown_lead_text,2.8,13,12,0.9230769230769231,11,32.544000000000004,unidade-03-processamento-de-imagens-e-visao-computacional,17,3,0.17647058823529413,winner_score=32.54
CG,produto,pagina-com-videos-sobre-segmentacao-de-imagens-d0627f,0,1,1,1,0,1a,1a,segmentacao,segmentacao,18.038,0.107712,17.930288,0.005971393724359685,0.9940640521573362,2,6,1,8,1,1,label,markdown_headings_text,4.4,24,4,0.16666666666666666,18,1,8,1,1,label,markdown_headings_text,4.4,24,4,0.16666666666666666,18,18.038,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=18.04
CG,produto,pagina-com-videos-sobre-segmentacao-por-texturas-e03566,0,1,1,1,0,1a,1a,segmentacao,segmentacao,29.238,4.638,24.6,0.15862918120254463,0.860353336327709,3,6,1,13,8,1,label,markdown_headings_text,4.4,24,7,0.2916666666666667,18,1,13,8,1,label,markdown_headings_text,4.4,24,7,0.2916666666666667,18,29.238,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=29.24
CG,produto,aula-gravada-975b85,0,1,1,1,0,2a-propagado,2a,segmentacao,segmentacao,3.448,0.0,3.448,0.0,1.0,1,6,1,2,1,1,alias,markdown_lead_text,2.8,28,1,0.03571428571428571,22,1,2,1,1,alias,markdown_lead_text,2.8,28,1,0.03571428571428571,22,3.448,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=3.45|propagado-headings
CG,produto,pagina-com-videos-sobre-morfologia-matematica-06265a,0,0,1,1,0,2a-propagado,2a,segmentacao,segmentacao,7.656,0.0,7.656,0.0,1.0,1,6,1,4,1,1,alias,markdown_lead_text,2.8,28,2,0.07142857142857142,22,1,4,1,1,alias,markdown_lead_text,2.8,28,2,0.07142857142857142,22,7.656,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=7.66|propagado-headings
CG,produto,video-sobre-prechimento-de-areas-duracao-330-defae7,0,0,1,1,0,1a,1a,segmentacao,segmentacao,0.12240000000000001,0.0,0.12240000000000001,0.0,1.0,1,6,0,0,0,0,,,0.0,24,1,0.041666666666666664,18,0,0,0,0,,,0.0,24,1,0.041666666666666664,18,0.12240000000000001,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=0.12
CG,produto,video-sobre-prechimento-de-areas-duracao-1300-d87e5f,0,1,1,1,0,1a,1a,segmentacao,segmentacao,4.638,0.12240000000000001,4.5156,0.02639068564036223,0.9742878749684901,2,6,1,2,3,3,alias,markdown_lead_text,2.8,24,3,0.125,18,1,2,3,3,alias,markdown_lead_text,2.8,24,3,0.125,18,4.638,unidade-03-processamento-de-imagens-e-visao-computacional,17,11,0.6470588235294118,winner_score=4.64
CG,produto,paginas-com-videos-sobre-modelagem-geometrica-f2614a,0,1,0,0,0,2a-rotulo,2a,geometria-solida-construtiva-csg,geometria-solida-construtiva-csg,8.578,5.78,2.797999999999999,0.6738167404989509,0.3696671909292688,15,15,1,4,4,4,label,markdown_lead_text,2.8,4,4,1.0,1,1,4,4,4,label,markdown_lead_text,2.8,4,4,1.0,1,8.578,unidade-07-representacao-e-modelagem-de-objetos,15,2,0.13333333333333333,winner_score=8.58|rotulo-decomposto
CG,produto,pagina-com-videos-sobre-visualizacao-3d-35a833,0,1,0,0,0,1a,1a,paralela,paralela,12.395999999999997,8.977999999999998,3.4179999999999993,0.7242658922232978,0.30797870564271834,10,11,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,1,6,3,1,label,markdown_lead_text,2.8,3,3,1.0,3,12.395999999999997,unidade-06-processo-de-visualizacao-3d,10,4,0.4,winner_score=12.40
CG,produto,pagina-com-videos-sobre-remocao-de-elementos-ocultos-20c34a,0,1,1,1,0,2a-rotulo,2a,algoritmos-de-remocao-de-elementos-ocultos,algoritmos-de-remocao-de-elementos-ocultos,12.099999999999998,5.78,6.319999999999998,0.47768595041322326,0.4296821289733878,8,11,1,5,4,4,alias,markdown_headings_text,4.4,6,3,0.5,3,1,5,4,4,alias,markdown_headings_text,4.4,6,3,0.5,3,12.099999999999998,unidade-06-processo-de-visualizacao-3d,10,2,0.2,winner_score=12.10|rotulo-decomposto
CG,produto,pagina-com-videos-sobre-sintese-de-imagens-realisticas-a6d9ea,0,1,1,0,0,1a,1a,modelos-de-reflexao-ambiente-difusa-especular,modelos-de-reflexao-ambiente-difusa-especular,12.094,7.656,4.438,0.6330411774433603,0.4945854871425768,5,5,1,6,1,1,alias,markdown_lead_text,2.8,5,5,1.0,5,1,6,1,1,alias,markdown_lead_text,2.8,5,5,1.0,5,12.094,unidade-08-sintese-de-imagens-realisticas,5,4,0.8,winner_score=1.80
FR,cru,01-protocolos-de-rede,0,1,0,0,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,12.099999999999998,0.0,12.099999999999998,0.0,1.0,1,3,1,5,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,1,5,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,12.099999999999998,unidade-01-introducao-a-redes-de-computadores,6,5,0.8333333333333334,winner_score=12.10
FR,cru,02-modelos-de-referencia,0,1,1,1,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,14.255999999999998,1.3247999999999998,12.931199999999999,0.09292929292929292,0.9149722735674677,2,3,1,5,2,2,alias,markdown_headings_text,4.4,7,7,1.0,5,1,5,2,2,alias,markdown_headings_text,4.4,7,7,1.0,5,14.255999999999998,unidade-01-introducao-a-redes-de-computadores,6,5,0.8333333333333334,winner_score=14.26
FR,cru,03-tipos-de-redes,0,1,0,0,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,7.056,1.2959999999999998,5.76,0.18367346938775508,0.8340709470960714,3,3,1,3,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,1,3,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,7.056,unidade-01-introducao-a-redes-de-computadores,6,5,0.8333333333333334,winner_score=7.06
FR,cru,unidade1-exercicios,0,1,1,1,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,9.408,0.14217984000000003,9.265820159999999,0.015112653061224494,0.9851123389944455,2,3,1,4,2,1,alias,markdown_headings_text,4.4,7,7,1.0,5,1,4,2,1,alias,markdown_headings_text,4.4,7,7,1.0,5,9.408,unidade-01-introducao-a-redes-de-computadores,6,5,0.8333333333333334,winner_score=9.41
FR,cru,04-camada-de-aplicacao,0,1,0,0,0,2a-rotulo,2a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,7.162,2.342,4.82,0.3270036302708741,0.6479390320528364,5,5,1,4,1,1,alias,markdown_lead_text,2.8,9,7,0.7777777777777778,7,1,4,1,1,alias,markdown_lead_text,2.8,9,7,0.7777777777777778,7,7.162,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=7.16|rotulo-decomposto
FR,cru,04-protocolo-http,0,1,0,0,0,2a-propagado,2a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,4.638,1.2959999999999998,3.342,0.27943078913324704,0.6306849764278839,5,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,4.638,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=4.64|propagado-headings
FR,cru,05-protocolo-dns,0,1,0,0,0,2a-rotulo,2a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,5.178,1.0368,4.1411999999999995,0.20023174971031285,0.6879237387033835,5,5,1,2,1,1,alias,markdown_lead_text,2.8,9,6,0.6666666666666666,7,1,2,1,1,alias,markdown_lead_text,2.8,9,6,0.6666666666666666,7,5.178,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=5.18|rotulo-decomposto
FR,cru,06-protocolo-dhcp,0,1,1,1,0,2a-rotulo,2a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,12.099999999999998,2.342,9.757999999999997,0.1935537190082645,0.7680492955517875,5,5,1,5,1,1,alias,markdown_headings_text,4.4,7,4,0.5714285714285714,5,1,5,1,1,alias,markdown_headings_text,4.4,7,4,0.5714285714285714,5,12.099999999999998,unidade-02-nivel-de-aplicacao,16,3,0.1875,winner_score=12.10|rotulo-decomposto
FR,cru,lista-de-exercicios-1-camada-de-aplicacao,0,1,1,0,0,2a-propagado,2a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,4.718,2.422,2.296,0.513353115727003,0.5439328398306076,5,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,4.718,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=4.72|propagado-headings
FR,cru,unidade2-exercicios-dhcp,0,1,1,1,0,2a-rotulo,2a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,11.999999999999998,2.422,9.577999999999998,0.20183333333333336,0.8229654680617196,4,5,1,5,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,1,5,1,1,alias,markdown_headings_text,4.4,7,3,0.42857142857142855,5,11.999999999999998,unidade-02-nivel-de-aplicacao,16,3,0.1875,winner_score=12.00|rotulo-decomposto
FR,cru,unidade2-exercicios-dns,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,0.9648,0.14217984000000003,0.8226201599999999,0.1473671641791045,0.7618484490130083,4,5,0,0,0,0,,,0.0,7,2,0.2857142857142857,1,0,0,0,0,,,0.0,7,2,0.2857142857142857,1,0.9648,unidade-02-nivel-de-aplicacao,16,3,0.1875,winner_score=0.96
FR,cru,unidade2-exercicios-http,0,1,0,0,0,2a-propagado,2a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,4.718,1.3536,3.3644,0.2869012293344637,0.6310975419224266,5,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,1,2,1,1,alias,markdown_lead_text,2.8,7,3,0.42857142857142855,5,4.718,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=4.72|propagado-headings
FR,cru,07-protocolos-de-e-mail,0,1,1,1,0,2a-rotulo,2a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,16.854,2.342,14.511999999999999,0.13895811083422335,0.8166569281595886,5,5,1,7,1,1,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,7,1,7,1,1,alias,markdown_headings_text,4.4,9,8,0.8888888888888888,7,16.854,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=16.85|rotulo-decomposto
FR,cru,08-desenvolvimento-de-aplicacoes,0,0,0,0,1,vazio-empate-exato,1a,,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,1.0368,1.0368,0.0,1.0,0.29677895903131346,5,5,0,0,0,0,,,0.0,7,3,0.42857142857142855,5,0,0,0,0,,,0.0,0,0,0.0,0,0.0,unidade-02-nivel-de-aplicacao,16,1,0.0625,empate-exato 2x score=1.04
FR,cru,udp-example-c,0,1,0,0,0,1a,1a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,0.9072,0.01723392,0.88996608,0.018996825396825397,0.9813573262218678,2,5,0,0,0,0,,,0.0,4,2,0.5,1,0,0,0,0,,,0.0,4,2,0.5,1,0.9072,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=0.91
FR,cru,udp-example-java,0,1,0,0,0,1a,1a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,0.9072,0.01723392,0.88996608,0.018996825396825397,0.9813573262218678,2,5,0,0,0,0,,,0.0,4,2,0.5,1,0,0,0,0,,,0.0,4,2,0.5,1,0.9072,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=0.91
FR,cru,tcp-chat-c,0,1,0,0,0,1a,1a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,0.9072,0.01723392,0.88996608,0.018996825396825397,0.9813573262218678,2,5,0,0,0,0,,,0.0,4,2,0.5,1,0,0,0,0,,,0.0,4,2,0.5,1,0.9072,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=0.91
FR,cru,tcp-example,0,1,0,0,0,1a,1a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,0.9072,0.01723392,0.88996608,0.018996825396825397,0.9813573262218678,2,5,0,0,0,0,,,0.0,4,2,0.5,1,0,0,0,0,,,0.0,4,2,0.5,1,0.9072,unidade-02-nivel-de-aplicacao,16,7,0.4375,winner_score=0.91
FR,produto,01-protocolos-de-rede,0,1,1,1,0,1a,1a,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,18.726,12.099999999999998,6.626000000000001,0.6461604186692299,0.607474210082398,2,3,1,8,3,3,alias,markdown_headings_text,4.4,12,2,0.16666666666666666,11,1,8,3,3,alias,markdown_headings_text,4.4,12,2,0.16666666666666666,11,18.726,unidade-01-introducao-a-redes-de-computadores,6,3,0.5,winner_score=18.73
FR,produto,02-modelos-de-referencia,0,1,1,1,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,71.94,9.328,62.611999999999995,0.12966360856269113,0.8604233943308216,3,3,1,30,3,2,alias,markdown_headings_text,4.4,15,15,1.0,14,1,30,3,2,alias,markdown_headings_text,4.4,15,15,1.0,14,71.94,unidade-01-introducao-a-redes-de-computadores,6,2,0.3333333333333333,winner_score=71.94
FR,produto,03-tipos-de-redes,0,1,1,1,0,2a-rotulo,2a,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,44.61800000000001,26.548000000000005,18.070000000000004,0.5950064996189879,0.5704021886425814,3,3,1,19,3,1,alias,markdown_headings_text,4.4,12,11,0.9166666666666666,11,1,19,3,1,alias,markdown_headings_text,4.4,12,11,0.9166666666666666,11,44.61800000000001,unidade-01-introducao-a-redes-de-computadores,6,3,0.5,winner_score=44.62|rotulo-decomposto
FR,produto,unidade1-exercicios,0,1,1,1,0,1a,1a,modelos-osi-e-tcpip,modelos-osi-e-tcpip,20.769999999999992,14.491999999999996,6.277999999999997,0.697737120847376,0.45576231019046776,3,3,1,12,3,3,alias,markdown_headings_text,4.4,15,15,1.0,15,1,12,3,3,alias,markdown_headings_text,4.4,15,15,1.0,15,20.769999999999992,unidade-01-introducao-a-redes-de-computadores,6,2,0.3333333333333333,winner_score=20.77
FR,produto,04-camada-de-aplicacao,0,0,1,0,0,1a,1a,paradigmas-clienteservidor-e-p2p,paradigmas-clienteservidor-e-p2p,15.411999999999999,14.035999999999998,1.3760000000000012,0.9107189203218271,0.3241356103306133,5,5,1,6,4,3,alias,markdown_headings_text,4.4,6,5,0.8333333333333334,4,1,6,4,3,alias,markdown_headings_text,4.4,6,5,0.8333333333333334,4,15.411999999999999,unidade-02-nivel-de-aplicacao,16,1,0.0625,winner_score=15.41|ambiguous
FR,produto,04-protocolo-http,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,29.791999999999998,4.638,25.153999999999996,0.15567937701396348,0.7526273241713825,5,5,1,13,2,1,alias,markdown_headings_text,4.4,19,12,0.631578947368421,11,1,13,2,1,alias,markdown_headings_text,4.4,19,12,0.631578947368421,11,29.791999999999998,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=29.79
FR,produto,05-protocolo-dns,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,28.086000000000002,5.538,22.548000000000002,0.19718008972441786,0.76667321802935,5,5,1,11,3,2,alias,markdown_headings_text,4.4,27,13,0.48148148148148145,14,1,11,3,2,alias,markdown_headings_text,4.4,27,13,0.48148148148148145,14,28.086000000000002,unidade-02-nivel-de-aplicacao,16,4,0.25,winner_score=28.09
FR,produto,06-protocolo-dhcp,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,46.092000000000006,1.0368,45.055200000000006,0.022494142150481643,0.9240725593032766,5,5,1,19,4,1,alias,markdown_headings_text,4.4,27,17,0.6296296296296297,14,1,19,4,1,alias,markdown_headings_text,4.4,27,17,0.6296296296296297,14,46.092000000000006,unidade-02-nivel-de-aplicacao,16,4,0.25,winner_score=46.09
FR,produto,lista-de-exercicios-1-camada-de-aplicacao,0,1,1,0,0,1a,1a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,9.358,6.746,2.612,0.7208805300277837,0.4280721657029935,5,5,1,5,2,1,alias,markdown_lead_text,2.8,21,6,0.2857142857142857,16,1,5,2,1,alias,markdown_lead_text,2.8,21,6,0.2857142857142857,16,9.358,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=9.36
FR,produto,unidade2-exercicios-dhcp,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,29.756,1.0944,28.6616,0.036779136980776984,0.930613274122627,5,5,1,13,4,1,alias,markdown_headings_text,4.4,27,16,0.5925925925925926,14,1,13,4,1,alias,markdown_headings_text,4.4,27,16,0.5925925925925926,14,29.756,unidade-02-nivel-de-aplicacao,16,4,0.25,winner_score=29.76
FR,produto,unidade2-exercicios-dns,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,15.621999999999996,0.9648,14.657199999999996,0.06175905773908592,0.9250139693570382,5,5,1,7,2,2,alias,markdown_headings_text,4.4,27,8,0.2962962962962963,14,1,7,2,2,alias,markdown_headings_text,4.4,27,8,0.2962962962962963,14,15.621999999999996,unidade-02-nivel-de-aplicacao,16,4,0.25,winner_score=15.62
FR,produto,unidade2-exercicios-http,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,23.264,1.224,22.04,0.05261348005502063,0.8715055982067172,5,5,1,10,2,1,alias,markdown_headings_text,4.4,19,9,0.47368421052631576,11,1,10,2,1,alias,markdown_headings_text,4.4,19,9,0.47368421052631576,11,23.264,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=23.26
FR,produto,07-protocolos-de-e-mail,0,1,1,1,0,1a,1a,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,38.81,2.342,36.468,0.06034527183715537,0.8868579910463364,5,5,1,16,4,3,alias,markdown_headings_text,4.4,19,17,0.8947368421052632,11,1,16,4,3,alias,markdown_headings_text,4.4,19,17,0.8947368421052632,11,38.81,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=38.81
FR,produto,08-desenvolvimento-de-aplicacoes,0,1,1,1,0,1a,1a,implementacao-de-sockets,implementacao-de-sockets,17.485999999999997,8.426,9.059999999999997,0.48187121125471816,0.5998216245883644,5,5,1,7,2,1,alias,markdown_headings_text,4.4,8,4,0.5,7,1,7,2,1,alias,markdown_headings_text,4.4,8,4,0.5,7,17.485999999999997,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=17.49
FR,produto,udp-example-c,0,1,1,1,0,1a,1a,implementacao-de-sockets,implementacao-de-sockets,7.696,0.9072,6.7888,0.11787941787941789,0.8945508647944951,2,5,1,4,2,1,alias,markdown_lead_text,2.8,5,2,0.4,4,1,4,2,1,alias,markdown_lead_text,2.8,5,2,0.4,4,7.696,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=7.70
FR,produto,udp-example-java,0,1,1,1,0,1a,1a,implementacao-de-sockets,implementacao-de-sockets,4.498,0.9072,3.5908,0.20168963983992885,0.8321616221416414,2,5,1,2,1,1,alias,markdown_lead_text,2.8,5,2,0.4,4,1,2,1,1,alias,markdown_lead_text,2.8,5,2,0.4,4,4.498,unidade-02-nivel-de-aplicacao,16,5,0.3125,winner_score=4.50
